topic,term,ground_truth,method,prediction,candidates,num_final_candidates,time_seconds,exact_top1,exact_any,top_3_accuracy,top_5_accuracy,fuzzy_similarity,semantic_similarity,mrr
topic-13541,social processes,interpersonal process,llm_expansion_retrieval_llama3.2_3b_full,cultural practices,"[""cultural practices"", ""social unity"", ""social disparity"", ""global culture"", ""cultural philosophy""]",5,0.6903133392333984,False,False,False,False,0.5128205128205128,0.45911675691604614,0.0
topic-1759,social psychology,interpersonal psychology,llm_expansion_retrieval_llama3.2_3b_full,group dynamics,"[""group dynamics"", ""interpersonal psychology"", ""interpersonal process"", ""interpersonal skills"", ""organizational influence""]",5,0.6994566917419434,False,True,True,True,1.0,0.9999999403953552,0.5
topic-2018,social justice,equitable justice,llm_expansion_retrieval_llama3.2_3b_full,Civil Liberties,"[""Civil Liberties"", ""basic rights"", ""European Human Rights Charter"", ""equitable justice"", ""civil law""]",5,0.6161932945251465,False,True,False,True,1.0,1.0,0.25
topic-9281,social exclusion,marginalization,llm_expansion_retrieval_llama3.2_3b_full,marginalization,"[""marginalization"", ""social unity"", ""social disparity"", ""economic condition"", ""social hierarchy""]",5,0.7614319324493408,True,True,True,True,1.0,1.0,1.0
topic-1760,social security,welfare system,llm_expansion_retrieval_llama3.2_3b_full,retirement benefits,"[""retirement benefits"", ""welfare"", ""welfare system"", ""welfare payments"", ""retirement economics""]",5,0.6864588260650635,False,True,True,True,1.0,1.0,0.3333333333333333
topic-5403,social security principles,welfare principles,llm_expansion_retrieval_llama3.2_3b_full,welfare,"[""welfare"", ""welfare payments"", ""welfare principles"", ""welfare system"", ""retirement benefits""]",5,0.7791318893432617,False,True,True,True,1.0,1.0,0.3333333333333333
topic-1762,social security law,welfare law,llm_expansion_retrieval_llama3.2_3b_full,retirement benefits,"[""retirement benefits"", ""retirement economics"", ""global social security law"", ""welfare law"", ""welfare payments""]",5,0.7507622241973877,False,True,False,True,1.0,1.000000238418579,0.25
topic-3970,"social security law, international",global social security law,llm_expansion_retrieval_llama3.2_3b_full,global social security law,"[""global social security law"", ""welfare"", ""welfare system"", ""welfare payments"", ""welfare politics""]",5,0.7432594299316406,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1765,sociolinguistics,social linguistics,llm_expansion_retrieval_llama3.2_3b_full,social linguistics,"[""social linguistics"", ""language science"", ""computational linguistics"", ""practical linguistics"", ""language psychology""]",5,0.6826267242431641,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1766,sociology,social science,llm_expansion_retrieval_llama3.2_3b_full,social science,"[""social science"", ""social hierarchy"", ""ethnographics"", ""organizational structure"", ""mental science""]",5,0.6935417652130127,True,True,True,True,1.0,0.9999998807907104,1.0
topic-842,Sociology,social science,llm_expansion_retrieval_llama3.2_3b_full,social science,"[""social science"", ""social hierarchy"", ""ethnographics"", ""organizational structure"", ""mental science""]",5,0.6901950836181641,True,True,True,True,1.0,0.9999998807907104,1.0
topic-1768,sociological theories,social theories,llm_expansion_retrieval_llama3.2_3b_full,social theories,"[""social theories"", ""social science"", ""political theory"", ""organizational theory"", ""family sociology""]",5,0.7913246154785156,True,True,True,True,1.0,1.0,1.0
topic-8622,soft law,non-binding guidelines,llm_expansion_retrieval_llama3.2_3b_full,governance,"[""governance"", ""governance crisis"", ""non-binding guidelines"", ""community governance"", ""legal governance""]",5,0.7157077789306641,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-9441,solidarity,unity,llm_expansion_retrieval_llama3.2_3b_full,Cooperation,"[""Cooperation"", ""unity"", ""Christian unity"", ""Consensus-based democracy"", ""collaborative work""]",5,0.6556236743927002,False,True,True,True,1.0,1.000000238418579,0.5
topic-1769,spanish,Castilian,llm_expansion_retrieval_llama3.2_3b_full,Castilian,"[""Castilian"", ""East Europe"", ""nationality"", ""Anatolian"", ""immigrants""]",5,0.6816542148590088,True,True,True,True,1.0,1.0,1.0
topic-1770,spelling,orthography,llm_expansion_retrieval_llama3.2_3b_full,orthography,"[""orthography"", ""linguistic behavior"", ""language psychology"", ""linguistic morphology"", ""language science""]",5,0.6754822731018066,True,True,True,True,1.0,0.9999998807907104,1.0
topic-1771,game theory,strategic interaction theory,llm_expansion_retrieval_llama3.2_3b_full,economic modeling,"[""economic modeling"", ""strategic planning"", ""brain-behavior science"", ""financial modeling"", ""decision process""]",5,0.7444121837615967,False,False,False,False,0.5652173913043479,0.6292475461959839,0.0
topic-7262,spirituality,spiritual life,llm_expansion_retrieval_llama3.2_3b_full,religious philosophy,"[""religious philosophy"", ""guidance"", ""religious psychology"", ""Christian statement of belief"", ""religious education theory""]",5,0.7321376800537109,False,False,False,False,0.37209302325581395,0.5561104416847229,0.0
topic-3185,speech technology,voice technology,llm_expansion_retrieval_llama3.2_3b_full,language processing systems,"[""language processing systems"", ""voice technology"", ""communication channels"", ""information processing"", ""language learning""]",5,0.642143964767456,False,True,True,True,1.0,0.9999999403953552,0.5
topic-3188,talking computer,speech-enabled computer,llm_expansion_retrieval_llama3.2_3b_full,human-computer interaction,"[""human-computer interaction"", ""smart interfaces"", ""computing systems"", ""textual interaction"", ""information technology""]",5,0.7017533779144287,False,False,False,False,0.40816326530612246,0.42530280351638794,0.0
topic-1773,municipal law,local government law,llm_expansion_retrieval_llama3.2_3b_full,governance,"[""governance"", ""public policy"", ""Municipal governance"", ""local government law"", ""policy analysis""]",5,0.6324429512023926,False,True,False,True,1.0,1.0000001192092896,0.25
topic-10941,urban governance,Municipal governance,llm_expansion_retrieval_llama3.2_3b_full,Municipal governance,"[""Municipal governance"", ""community governance"", ""governance"", ""public policy"", ""municipal finance""]",5,0.6847617626190186,True,True,True,True,1.0,1.0,1.0
topic-12761,urban history,city history,llm_expansion_retrieval_llama3.2_3b_full,city history,"[""city history"", ""city planning"", ""heritage and progress"", ""development"", ""economic development""]",5,0.6815774440765381,True,True,True,True,1.0,1.0,1.0
topic-11342,standardisation,Standardization,llm_expansion_retrieval_llama3.2_3b_full,regulatory law,"[""regulatory law"", ""financial regulation"", ""regulatory economics"", ""Standardization"", ""commercial policy""]",5,0.626213788986206,False,True,False,True,1.0,0.9999998807907104,0.25
topic-1774,statistics,data analysis,llm_expansion_retrieval_llama3.2_3b_full,data analysis,"[""data analysis"", ""computational modeling"", ""computational models"", ""decision analysis"", ""data management""]",5,0.6656560897827148,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1775,statistical methods,statistical techniques,llm_expansion_retrieval_llama3.2_3b_full,statistical mathematics,"[""statistical mathematics"", ""data analysis"", ""statistical techniques"", ""research methods and statistics"", ""research methods""]",5,0.6758303642272949,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-4666,urban development,city planning,llm_expansion_retrieval_llama3.2_3b_full,city planning,"[""city planning"", ""city planning regulations"", ""civic community"", ""local economic growth"", ""city history""]",5,0.6480522155761719,True,True,True,True,1.0,1.000000238418579,1.0
topic-2182,terminal care,end-of-life care,llm_expansion_retrieval_llama3.2_3b_full,end-of-life care,"[""end-of-life care"", ""care models"", ""spiritual care"", ""obligation of care"", ""mercy killing""]",5,0.7724287509918213,True,True,True,True,1.0,0.9999999403953552,1.0
topic-7281,disorders,conditions,llm_expansion_retrieval_llama3.2_3b_full,conditions,"[""conditions"", ""disease study"", ""employment conditions"", ""learning disabilities"", ""economic condition""]",5,0.626755952835083,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1778,law of criminal procedure/criminal adjective law,criminal procedural law,llm_expansion_retrieval_llama3.2_3b_full,penal law,"[""penal law"", ""criminal procedural law"", ""criminal science"", ""non-criminal law"", ""criminal code""]",5,0.631103515625,False,True,True,True,1.0,1.0000001192092896,0.5
topic-1780,criminal law,penal law,llm_expansion_retrieval_llama3.2_3b_full,penal law,"[""penal law"", ""regulatory law"", ""criminal code"", ""regulatory economics"", ""financial regulation""]",5,0.6887564659118652,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1992,strategic voting behaviour/patterns,tactical voting,llm_expansion_retrieval_llama3.2_3b_full,electoral methods,"[""electoral methods"", ""tactical voting"", ""voting system"", ""decision process"", ""decision analysis""]",5,0.6988883018493652,False,True,True,True,1.0,1.0,0.5
topic-3204,strategic management,strategic planning,llm_expansion_retrieval_llama3.2_3b_full,strategic planning,"[""strategic planning"", ""business strategy"", ""governance"", ""decision process"", ""corporate management""]",5,0.6585500240325928,True,True,True,True,1.0,0.9999998807907104,1.0
topic-1783,strategic decision-making,strategic planning,llm_expansion_retrieval_llama3.2_3b_full,strategic planning,"[""strategic planning"", ""business strategy"", ""decision process"", ""strategic partnerships"", ""decision analysis""]",5,0.7007606029510498,True,True,True,True,1.0,0.9999998807907104,1.0
topic-1757,stratification,social hierarchy,llm_expansion_retrieval_llama3.2_3b_full,hierarchical analysis,"[""hierarchical analysis"", ""organizational structure"", ""social hierarchy"", ""mixed organization"", ""sociology of organizations""]",5,0.6608762741088867,False,True,True,True,1.0,1.000000238418579,0.3333333333333333
topic-2206,stress,tension,llm_expansion_retrieval_llama3.2_3b_full,tension,"[""tension"", ""workload pressure"", ""neck strain"", ""stress control"", ""stress management""]",5,0.5741052627563477,True,True,True,True,1.0,1.0,1.0
topic-2125,stress management,stress control,llm_expansion_retrieval_llama3.2_3b_full,stress control,"[""stress control"", ""workload pressure"", ""emotional well-being"", ""emotional exhaustion"", ""psychological well-being""]",5,0.6689817905426025,True,True,True,True,1.0,1.0,1.0
topic-2215,study skills,learning techniques,llm_expansion_retrieval_llama3.2_3b_full,learning techniques,"[""learning techniques"", ""study methods"", ""study plan"", ""skill development"", ""research methods""]",5,0.6953480243682861,True,True,True,True,1.0,0.9999998807907104,1.0
topic-241,supervision,oversight,llm_expansion_retrieval_llama3.2_3b_full,oversight,"[""oversight"", ""guidance"", ""internal oversight"", ""corporate management"", ""personnel management""]",5,0.6131942272186279,True,True,True,True,1.0,1.0,1.0
topic-16663,Supply Chain Management,logistics management,llm_expansion_retrieval_llama3.2_3b_full,logistics management,"[""logistics management"", ""procurement management"", ""stock control"", ""business strategy"", ""EU procurement regulations""]",5,0.6787474155426025,True,True,True,True,1.0,1.0,1.0
topic-1784,syntax,sentence structure,llm_expansion_retrieval_llama3.2_3b_full,organizational structure,"[""organizational structure"", ""mixed organization"", ""sociology of organizations"", ""administrative organisation"", ""organizational theory""]",5,0.5646891593933105,False,False,False,False,0.6190476190476191,0.500496506690979,0.0
topic-10641,system dynamics,Systems modeling,llm_expansion_retrieval_llama3.2_3b_full,systems analysis,"[""systems analysis"", ""Systems modeling"", ""process optimization"", ""manufacturing process management"", ""computational modeling""]",5,0.6679246425628662,False,True,True,True,1.0,0.9999998807907104,0.5
topic-1786,systems theory,systems analysis,llm_expansion_retrieval_llama3.2_3b_full,frameworks,"[""frameworks"", ""systems analysis"", ""interconnected systems"", ""interconnected industries"", ""business frameworks""]",5,0.6900393962860107,False,True,True,True,1.0,0.9999998807907104,0.5
topic-1788,language,speech,llm_expansion_retrieval_llama3.2_3b_full,social linguistics,"[""social linguistics"", ""practical linguistics"", ""computational linguistics"", ""language science"", ""linguistic morphology""]",5,0.628772497177124,False,False,False,False,0.2727272727272727,0.504619300365448,0.0
topic-3216,language and computers,computational linguistics,llm_expansion_retrieval_llama3.2_3b_full,information technology,"[""information technology"", ""computational linguistics"", ""information and communication technology"", ""language processing systems"", ""practical linguistics""]",5,0.6960387229919434,False,True,True,True,1.0,1.000000238418579,0.5
topic-1790,language and artificial intelligence,computational linguistics,llm_expansion_retrieval_llama3.2_3b_full,human-computer interaction,"[""human-computer interaction"", ""computational linguistics"", ""language processing systems"", ""practical linguistics"", ""language science""]",5,0.7799031734466553,False,True,True,True,1.0,1.000000238418579,0.5
topic-1791,language and minorities,minority languages,llm_expansion_retrieval_llama3.2_3b_full,minority languages,"[""minority languages"", ""heritage and progress"", ""linguistic evolution"", ""diversity"", ""cultural diversity""]",5,0.7570066452026367,True,True,True,True,1.0,1.0,1.0
topic-12341,language evolution,linguistic evolution,llm_expansion_retrieval_llama3.2_3b_full,dual language development,"[""dual language development"", ""linguistic evolution"", ""language learning"", ""linguistic behavior"", ""language skills""]",5,0.7199406623840332,False,True,True,True,1.0,1.0,0.5
topic-1793,philosophy of language,linguistic philosophy,llm_expansion_retrieval_llama3.2_3b_full,social linguistics,"[""social linguistics"", ""practical linguistics"", ""linguistic philosophy"", ""computational linguistics"", ""ontology""]",5,0.7163174152374268,False,True,True,True,1.0,0.9999998211860657,0.3333333333333333
topic-1794,language behaviour,linguistic behavior,llm_expansion_retrieval_llama3.2_3b_full,linguistic behavior,"[""linguistic behavior"", ""language psychology"", ""speech"", ""linguistic evolution"", ""language cognition""]",5,0.6412520408630371,True,True,True,True,1.0,1.0,1.0
topic-3224,linguistic information systems,language processing systems,llm_expansion_retrieval_llama3.2_3b_full,language processing systems,"[""language processing systems"", ""linguistic morphology"", ""computational linguistics"", ""knowledge systems"", ""data management systems""]",5,0.723259687423706,True,True,True,True,1.0,1.0,1.0
topic-13321,origin of language,glottogony,llm_expansion_retrieval_llama3.2_3b_full,linguistic evolution,"[""linguistic evolution"", ""social linguistics"", ""linguistic philosophy"", ""linguistic behavior"", ""language cognition""]",5,0.7300639152526855,False,False,False,False,0.3571428571428571,0.11524419486522675,0.0
topic-1795,language psychology,psycholinguistics,llm_expansion_retrieval_llama3.2_3b_full,psycholinguistics,"[""psycholinguistics"", ""linguistic behavior"", ""language cognition"", ""linguistic philosophy"", ""linguistic education""]",5,0.7102847099304199,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1796,language technology,computational linguistics,llm_expansion_retrieval_llama3.2_3b_full,computational linguistics,"[""computational linguistics"", ""language processing systems"", ""practical linguistics"", ""social linguistics"", ""language science""]",5,0.7492694854736328,True,True,True,True,1.0,1.0,1.0
topic-17043,language proficiency,language skills,llm_expansion_retrieval_llama3.2_3b_full,language skills,"[""language skills"", ""linguistic behavior"", ""linguistic education"", ""dual language proficiency"", ""language psychology""]",5,0.7557675838470459,True,True,True,True,1.0,1.0,1.0
topic-1797,language acquisition,language learning,llm_expansion_retrieval_llama3.2_3b_full,language learning,"[""language learning"", ""language cognition"", ""linguistic evolution"", ""linguistic behavior"", ""linguistic education""]",5,0.7401859760284424,True,True,True,True,1.0,1.000000238418579,1.0
topic-1799,linguistics,language science,llm_expansion_retrieval_llama3.2_3b_full,language science,"[""language science"", ""linguistic behavior"", ""language learning"", ""language psychology"", ""text analysis""]",5,0.6568775177001953,True,True,True,True,1.0,1.0,1.0
topic-11741,technology and ethics,tech ethics,llm_expansion_retrieval_llama3.2_3b_full,tech ethics,"[""tech ethics"", ""legal informatics"", ""technology oversight"", ""ethical computing"", ""professional ethics""]",5,0.6575617790222168,True,True,True,True,1.0,1.0000001192092896,1.0
topic-10461,technology strategy,IT strategy,llm_expansion_retrieval_llama3.2_3b_full,information technology,"[""information technology"", ""information systems management"", ""organizational transformation"", ""innovation economics"", ""business strategy""]",5,0.7146933078765869,False,False,False,False,0.7142857142857143,0.6379639506340027,0.0
topic-10921,document design,text design,llm_expansion_retrieval_llama3.2_3b_full,information modeling,"[""information modeling"", ""information processing"", ""organizational structure"", ""information exchange"", ""mixed organization""]",5,0.6295552253723145,False,False,False,False,0.3870967741935484,0.41084063053131104,0.0
topic-1803,discourse studies,text analysis,llm_expansion_retrieval_llama3.2_3b_full,text analysis,"[""text analysis"", ""language science"", ""language processing systems"", ""critical theorist"", ""critical analysis""]",5,0.69484543800354,True,True,True,True,1.0,1.0,1.0
topic-10701,temperament,disposition,llm_expansion_retrieval_llama3.2_3b_full,character,"[""character"", ""disposition"", ""melancholy"", ""sex"", ""feelings""]",5,0.6000354290008545,False,True,True,True,1.0,1.000000238418579,0.5
topic-11581,terrorism,extremism,llm_expansion_retrieval_llama3.2_3b_full,extremism,"[""extremism"", ""religious extremism"", ""criminal psychology"", ""criminal science"", ""criminal code""]",5,0.7171659469604492,True,True,True,True,1.0,1.0,1.0
topic-17044,Questionnaire design,survey design,llm_expansion_retrieval_llama3.2_3b_full,survey design,"[""survey design"", ""surveys"", ""assessment"", ""data management"", ""frameworks""]",5,0.7326040267944336,True,True,True,True,1.0,0.9999999403953552,1.0
topic-2049,testing,assessment,llm_expansion_retrieval_llama3.2_3b_full,assessment,"[""assessment"", ""mock trial"", ""financial evaluation"", ""investment evaluation"", ""investigation""]",5,0.5993895530700684,True,True,True,True,1.0,1.000000238418579,1.0
topic-1804,theology,divinity studies,llm_expansion_retrieval_llama3.2_3b_full,faith,"[""faith"", ""religious studies"", ""religious philosophy"", ""spiritual life"", ""divinity studies""]",5,0.6743428707122803,False,True,False,True,1.0,0.9999999403953552,0.2
topic-16749,theology,religious studies,llm_expansion_retrieval_llama3.2_3b_full,faith,"[""faith"", ""religious studies"", ""religious philosophy"", ""spiritual life"", ""divinity studies""]",5,0.6600008010864258,False,True,True,True,1.0,1.0,0.5
topic-1907,Thomas Aquinas,Scholastic philosopher,llm_expansion_retrieval_llama3.2_3b_full,Scholastic philosopher,"[""Scholastic philosopher"", ""medieval thought"", ""applied theology"", ""doctrinal theology"", ""Middle Ages theology""]",5,0.7251067161560059,True,True,True,True,1.0,1.0,1.0
topic-8981,temporary work,short-term employment,llm_expansion_retrieval_llama3.2_3b_full,short-term employment,"[""short-term employment"", ""contract law"", ""union contracts"", ""labor unions"", ""digital labor""]",5,0.6922321319580078,True,True,True,True,1.0,1.0000001192092896,1.0
topic-3264,time series,chronological data,llm_expansion_retrieval_llama3.2_3b_full,chronological data,"[""chronological data"", ""historical study"", ""data analysis"", ""market analysis"", ""location data""]",5,0.672623872756958,True,True,True,True,1.0,0.9999998211860657,1.0
topic-5121,applied econometrics,practical econometrics,llm_expansion_retrieval_llama3.2_3b_full,economic modeling,"[""economic modeling"", ""practical econometrics"", ""individual econometrics"", ""quantitative finance"", ""financial modeling""]",5,0.7403218746185303,False,True,True,True,1.0,1.0,0.5
topic-5803,applied linguistics,practical linguistics,llm_expansion_retrieval_llama3.2_3b_full,language science,"[""language science"", ""linguistic education"", ""language learning"", ""linguistic behavior"", ""Dutch language acquisition""]",5,0.6771063804626465,False,False,False,False,0.5,0.6839063167572021,0.0
topic-5701,computer applications,software applications,llm_expansion_retrieval_llama3.2_3b_full,information systems management,"[""information systems management"", ""software applications"", ""information technology"", ""collaborative information systems"", ""knowledge systems""]",5,0.6437296867370605,False,True,True,True,1.0,1.0000001192092896,0.5
topic-1807,tourism,travel industry,llm_expansion_retrieval_llama3.2_3b_full,leisure activities,"[""leisure activities"", ""recreation studies"", ""travel industry"", ""drive"", ""Christian worship""]",5,0.6424167156219482,False,True,True,True,1.0,1.0,0.3333333333333333
topic-16803,Tourism in protected areas,eco-tourism,llm_expansion_retrieval_llama3.2_3b_full,eco-tourism,"[""eco-tourism"", ""eco-friendly tourism"", ""ecological management"", ""ecological economics"", ""environmental assessment""]",5,0.7715559005737305,True,True,True,True,1.0,1.0,1.0
topic-2319,tradition and innovation/modernization,heritage and progress,llm_expansion_retrieval_llama3.2_3b_full,heritage and progress,"[""heritage and progress"", ""cultural legacy"", ""bureaucratic reform"", ""Brabant heritage"", ""modernisation""]",5,0.794482946395874,True,True,True,True,1.0,0.9999998807907104,1.0
topic-3273,transition economics,transformation economics,llm_expansion_retrieval_llama3.2_3b_full,economic development,"[""economic development"", ""government economics"", ""transformation economics"", ""industrial economics"", ""national economics""]",5,0.8157665729522705,False,True,True,True,1.0,1.0,0.3333333333333333
topic-1809,transport,conveyance,llm_expansion_retrieval_llama3.2_3b_full,business relocation,"[""business relocation"", ""operational analysis"", ""transformation economics"", ""drive"", ""social unity""]",5,0.5734376907348633,False,False,False,False,0.2941176470588235,0.2764343023300171,0.0
topic-7141,triad model,three-part model,llm_expansion_retrieval_llama3.2_3b_full,three-part model,"[""three-part model"", ""higher-order models"", ""computational models"", ""substitution models"", ""economic modeling""]",5,0.725412130355835,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1811,turkish,Anatolian,llm_expansion_retrieval_llama3.2_3b_full,Anatolian,"[""Anatolian"", ""Islamic studies"", ""Arabian"", ""Turkish immigrants"", ""East Europe""]",5,0.657102108001709,True,True,True,True,1.0,1.0,1.0
topic-1985,turkish migrants,Turkish immigrants,llm_expansion_retrieval_llama3.2_3b_full,Turkish immigrants,"[""Turkish immigrants"", ""immigrants"", ""Anatolian"", ""ethnic groups"", ""refugees""]",5,0.7530479431152344,True,True,True,True,1.0,1.000000238418579,1.0
topic-1812,bilingualism and multilingualism,multiple language proficiency,llm_expansion_retrieval_llama3.2_3b_full,dual language proficiency,"[""dual language proficiency"", ""multiple language proficiency"", ""social linguistics"", ""language skills"", ""practical linguistics""]",5,0.6976747512817383,False,True,True,True,1.0,1.000000238418579,0.5
topic-3281,bilingualism,dual language proficiency,llm_expansion_retrieval_llama3.2_3b_full,language skills,"[""language skills"", ""dual language proficiency"", ""multiple language proficiency"", ""dual language development"", ""linguistic evolution""]",5,0.6975386142730713,False,True,True,True,1.0,1.0,0.5
topic-3107,outsourcing,Subcontracting,llm_expansion_retrieval_llama3.2_3b_full,non-profit management,"[""non-profit management"", ""contract law"", ""authority"", ""public management"", ""corporate management""]",5,0.6760201454162598,False,False,False,False,0.6153846153846154,0.24677927792072296,0.0
topic-1813,publishing companies,publishing houses,llm_expansion_retrieval_llama3.2_3b_full,publishing houses,"[""publishing houses"", ""literary philosopher"", ""literary analysis"", ""scriptural literature"", ""cinematic literature""]",5,0.6661818027496338,True,True,True,True,1.0,1.000000238418579,1.0
topic-1814,benefits,welfare payments,llm_expansion_retrieval_llama3.2_3b_full,efficiency,"[""efficiency"", ""investing"", ""advancement"", ""improvement"", ""Catastrophes""]",5,0.5949668884277344,False,False,False,False,0.4444444444444444,0.23037947714328766,0.0
topic-13581,ostracism,social exclusion,llm_expansion_retrieval_llama3.2_3b_full,social exclusion,"[""social exclusion"", ""social disparity"", ""social unity"", ""social theories"", ""social hierarchy""]",5,0.637047529220581,True,True,True,True,1.0,1.0000001192092896,1.0
topic-16962,education in skills,skills training,llm_expansion_retrieval_llama3.2_3b_full,skill development,"[""skill development"", ""employee development"", ""skills training"", ""talent development"", ""advancement""]",5,0.658928632736206,False,True,True,True,1.0,1.0,0.3333333333333333
topic-1815,trade unions,labor unions,llm_expansion_retrieval_llama3.2_3b_full,labor unions,"[""labor unions"", ""worker participation"", ""union contracts"", ""employee council"", ""employment participation""]",5,0.6715152263641357,True,True,True,True,1.0,1.0,1.0
topic-11386,Vatican II,Second Vatican Council,llm_expansion_retrieval_llama3.2_3b_full,Second Vatican Council,"[""Second Vatican Council"", ""church-state interaction"", ""congregation"", ""ecclesiastical authority"", ""Clergy""]",5,0.8795483112335205,True,True,True,True,1.0,1.0,1.0
topic-2521,auctions,bidding,llm_expansion_retrieval_llama3.2_3b_full,bidding,"[""bidding"", ""Bidding Theory"", ""negotiation"", ""public finance"", ""market strategy""]",5,0.6334755420684814,True,True,True,True,1.0,1.000000238418579,1.0
topic-3287,auction theory,Bidding Theory,llm_expansion_retrieval_llama3.2_3b_full,Bidding Theory,"[""Bidding Theory"", ""bidding"", ""evolving game theory"", ""collaborative game theory"", ""economic modeling""]",5,0.6847736835479736,True,True,True,True,1.0,1.000000238418579,1.0
topic-1816,corporate income tax,company tax,llm_expansion_retrieval_llama3.2_3b_full,company tax,"[""company tax"", ""earnings tax"", ""income tax"", ""EU tax regulations"", ""asset tax""]",5,0.7363724708557129,True,True,True,True,1.0,1.0,1.0
topic-4039,law of obligations,contract law,llm_expansion_retrieval_llama3.2_3b_full,contract law,"[""contract law"", ""responsibility law"", ""obligation of care"", ""business law"", ""social contract""]",5,0.7072017192840576,True,True,True,True,1.0,1.000000238418579,1.0
topic-2339,comparison between traditional and new media,media comparison,llm_expansion_retrieval_llama3.2_3b_full,media comparison,"[""media comparison"", ""mixed media"", ""cultural legacy"", ""modernisation"", ""cultural variety""]",5,0.81540846824646,True,True,True,True,1.0,1.0,1.0
topic-3298,ageing,population aging,llm_expansion_retrieval_llama3.2_3b_full,development,"[""development"", ""population aging"", ""human development"", ""growing old"", ""employee development""]",5,0.638791561126709,False,True,True,True,1.0,1.000000238418579,0.5
topic-2309,"the relationship between the individual, the community and the state",social contract,llm_expansion_retrieval_llama3.2_3b_full,governance,"[""governance"", ""community governance"", ""governance crisis"", ""Participatory governance"", ""self-governance""]",5,0.8071587085723877,False,False,False,False,0.41025641025641024,0.4041227102279663,0.0
topic-2308,"the relationship between politics, economy and ethics",political-economic ethics,llm_expansion_retrieval_llama3.2_3b_full,political-economic ethics,"[""political-economic ethics"", ""self-governance and ethics"", ""ethical management"", ""government economics"", ""governance""]",5,0.9493968486785889,True,True,True,True,1.0,0.9999999403953552,1.0
topic-2221,the relation between science and philosophy,science-philosophy interface,llm_expansion_retrieval_llama3.2_3b_full,scientific philosophy,"[""scientific philosophy"", ""science-philosophy interface"", ""philosophy of psychology"", ""religious philosophy"", ""mental philosophy""]",5,0.7854416370391846,False,True,True,True,1.0,1.0000001192092896,0.5
topic-2127,fatigue,tiredness,llm_expansion_retrieval_llama3.2_3b_full,exhaustion,"[""exhaustion"", ""tiredness"", ""emotional exhaustion"", ""exertion"", ""burnout""]",5,0.7052392959594727,False,True,True,True,1.0,1.0,0.5
topic-1824,tax on wealth/wealth tax,asset tax,llm_expansion_retrieval_llama3.2_3b_full,asset tax,"[""asset tax"", ""inheritance law"", ""income tax"", ""asset valuation"", ""financial accounting""]",5,0.7003476619720459,True,True,True,True,1.0,1.000000238418579,1.0
topic-5901,capital structure,financial structure,llm_expansion_retrieval_llama3.2_3b_full,financial structure,"[""financial structure"", ""financial composition"", ""financial systems"", ""investment evaluation"", ""investment theory""]",5,0.6403517723083496,True,True,True,True,1.0,1.0000001192092896,1.0
topic-16884,Resurrection,rebirth,llm_expansion_retrieval_llama3.2_3b_full,rebirth,"[""rebirth"", ""recovery"", ""medieval history"", ""spiritual life"", ""Reformation history""]",5,0.6541752815246582,True,True,True,True,1.0,1.0000001192092896,1.0
topic-5881,reporting,financial reporting,llm_expansion_retrieval_llama3.2_3b_full,financial accounting,"[""financial accounting"", ""communication channels"", ""financial management"", ""financial auditing"", ""financial instruments""]",5,0.5785658359527588,False,False,False,False,0.7692307692307692,0.7688502073287964,0.0
topic-5123,addiction,dependency,llm_expansion_retrieval_llama3.2_3b_full,substance abuse treatment,"[""substance abuse treatment"", ""substance dependence"", ""dependency"", ""compulsive gambling"", ""alcohol dependence""]",5,0.63968825340271,False,True,True,True,1.0,1.0,0.3333333333333333
topic-9021,addiction care,substance abuse treatment,llm_expansion_retrieval_llama3.2_3b_full,substance abuse treatment,"[""substance abuse treatment"", ""dependency"", ""psychological care"", ""disease study"", ""substance dependence""]",5,0.7297873497009277,True,True,True,True,1.0,0.9999998211860657,1.0
topic-7645,mentally handicapped persons,intellectually disabled persons,llm_expansion_retrieval_llama3.2_3b_full,intellectually disabled persons,"[""intellectually disabled persons"", ""learning disabilities"", ""psychological disorders"", ""reading difficulties"", ""cognitive studies""]",5,0.8081238269805908,True,True,True,True,1.0,1.0,1.0
topic-3623,trust,confidence,llm_expansion_retrieval_llama3.2_3b_full,faith,"[""faith"", ""confidence"", ""workplace loyalty"", ""faith marketplace"", ""faith-based communication""]",5,0.610863447189331,False,True,True,True,1.0,0.9999998807907104,0.5
topic-5547,replacement models,substitution models,llm_expansion_retrieval_llama3.2_3b_full,frameworks,"[""frameworks"", ""business frameworks"", ""reasoning"", ""hierarchical analysis"", ""theory of knowledge""]",5,0.7255885601043701,False,False,False,False,0.42105263157894735,0.2908899188041687,0.0
topic-3469,insurance,coverage,llm_expansion_retrieval_llama3.2_3b_full,risk management,"[""risk management"", ""coverage"", ""financial regulation"", ""social safety nets"", ""risk assessment models""]",5,0.6230630874633789,False,True,True,True,1.0,0.9999998807907104,0.5
